PERMNO,REPDATS,STATPERS,qtr,year,FPEDATS,RETURNLead,sector,RETP1,RET2P1,SIZE,frev,LTG,SUELag,SGLag,TALag,CAPEXLag,BPLag,EPLag,anFor,anForLag,FE,FELag,actual,CONSENSUS,label,newSTATPERS
P76201,1/21/2004,12/18/2003,4,2003,12/31/2003,0.084649243,45,-0.149434471,-0.294663087,9.480466,-1.50E-05,23,-3.79E-01,1.68E+00,5.32E-02,-2.56E-03,0.863610003,0.039679001,22,-12,0.027027027,0.032258065,0.19,0.18,-1,3/28/2003
P76226,3/4/1997,1/16/1997,4,1996,12/31/1996,-0.060283687,25,-0.045292267,-0.244521866,9.397342,-9.35E-03,22.23,NA,7.01E-01,-3.60E-02,-2.14E-02,2.996388141,0.018055556,-2,-16,0.52,1,0.095,0.03,-1,4/13/1996
P76226,2/26/1998,1/15/1998,4,1997,12/31/1997,0.149700597,25,0.33701373,-0.218555532,9.576089,-1.39E-02,26.55,-1.36E+00,4.94E+00,1.86E-02,4.93E-02,0.547868293,-0.027631851,-4,-13,-1,0.107692308,-0.145,0,1,4/17/1997
P76226,2/25/1999,1/14/1999,4,1998,12/31/1998,0.039705884,25,0.213831233,0.472649588,10.15483,6.74E-04,27.82,9.85E-02,1.13E+00,-5.92E-03,-1.11E-03,2.355861275,-0.233071638,1,-1,-0.230769231,-0.166666667,0.05,0.08,1,4/9/1998
P76226,2/16/2000,1/20/2000,4,1999,12/31/1999,0.006772009,25,0.176367961,-0.055920967,10.649542,-2.15E-04,27.59,-1.78E-01,2.63E+00,1.13E-01,1.66E-02,1.204279638,0.062333333,-3,-5,0.117647059,-0.058823529,0.19,0.15,-1,4/7/1999
P76226,2/14/2001,1/18/2001,4,2000,12/31/2000,-0.09963768,25,-0.048157923,0.212229534,11.155298,-1.25E-02,31.6,-3.10E-01,4.70E+00,-7.34E-02,2.15E-02,0.76179897,0.010454545,-1,-1,0.25,-0.846153846,0.05,0.03,-1,4/6/2000
P76226,2/13/2002,1/17/2002,4,2001,12/31/2001,0.164040938,25,-0.142004998,0.041236213,11.258671,-7.81E-03,22.4,-1.16E+00,7.94E-01,4.32E-03,6.75E-03,8.60114633,-0.003799472,-3,-3,-0.142857143,-1,-0.08,-0.06,1,4/4/2001
P76226,2/12/2003,1/16/2003,4,2002,12/31/2002,-0.036835231,25,-0.002483303,0.204597179,11.173128,1.22E-03,17.22,NA,1.27E+00,NA,-2.17E-02,NA,NA,-4,-1,0.042253521,0.043478261,0.37,0.34,-1,4/5/2002
P76226,2/10/2004,1/15/2004,4,2003,12/31/2003,-0.044168741,25,-0.362637197,-0.201222838,11.251321,-1.18E-03,14.64,-8.71E-01,7.92E-01,-1.10E-02,3.15E-03,1.930402493,-0.011778029,-8,-7,0,0,0.36,0.36,1,4/2/2003
P76240,1/21/1997,12/19/1996,4,1996,12/31/1996,-0.093137257,10,0.329828495,0.150957085,7.230365,1.42E-02,19.88,-7.41E-01,9.22E-01,-2.69E-02,2.84E-02,1.625859308,0.041807466,3,-4,0.01071723,0.058823529,0.0613,0.06,-1,4/3/1996
P76240,1/20/1998,12/18/1997,4,1997,12/31/1997,-0.158123374,10,0.167512496,-0.103874386,7.958901,2.07E-02,24.05,1.17E+00,9.58E-01,1.28E-02,-3.69E-02,1.360095685,0.029470231,1,0,0.083333333,0.083333333,0.13,0.11,-1,4/8/1997
P76240,1/27/1999,12/17/1998,4,1998,12/31/1998,-0.056000002,10,-0.503593023,-0.360617287,7.042769,-4.07E-02,17.47,-1.50E+00,8.72E-01,-6.56E-02,-1.42E-03,2.142506608,0.037367304,-7,-7,-0.333333333,-0.230769231,0.025,0.05,1,3/28/1998
P76240,1/25/2000,12/16/1999,4,1999,12/31/1999,0.025411062,10,0.252328431,0.672904904,7.725029,1.95E-02,31.08,8.47E-01,9.42E-01,-1.14E-02,-3.37E-02,1.907096256,0.038039216,1,-2,0.219512195,0.111111111,0.0625,0.04,-1,4/7/1999
P76240,1/23/2001,12/14/2000,4,2000,12/31/2000,0.136551708,10,0.251313423,0.442475914,8.527512,2.30E-02,46.21,-4.43E-01,8.97E-01,-3.89E-02,5.82E-02,NA,NA,2,6,0.117647059,0.058823529,0.19,0.15,-1,3/31/2000
P76240,1/22/2002,12/20/2001,4,2001,12/31/2001,-0.044684153,10,0.177441009,-0.170197366,7.956831,-2.25E-02,30.5,2.26E+00,4.27E+00,-2.77E-02,-6.09E-03,0.611707715,0.035955056,-1,18,-0.023255814,0.008264463,0.21,0.22,1,4/6/2001
P76240,1/21/2003,12/19/2002,4,2002,12/31/2002,-0.053853344,10,0.019978351,0.140792162,8.313036,6.07E-03,18.86,-1.29E+00,8.24E-01,-6.46E-03,-1.45E-03,1.221810602,0.036521201,0,-2,-0.023255814,-0.023255814,0.105,0.11,1,4/4/2002
P76240,1/20/2004,12/18/2003,4,2003,12/31/2003,0.090250634,10,-0.439301907,-0.207010273,8.595878,1.29E-02,12.76,NA,3.53E+00,-3.47E-02,-5.37E-03,1.335802343,0.062674095,-3,1,0,0,0.19,0.19,1,4/3/2003
P76282,1/26/2000,12/16/1999,4,1999,12/31/1999,-0.182432428,25,-1.107369,-0.272982383,8.152517,-3.25E-02,23.5,-4.13E-02,7.76E+01,-1.70E-02,-1.09E-02,NA,NA,-6,0,0,0,0.1,0.1,1,4/9/1999
P76282,2/8/2001,1/18/2001,4,2000,12/31/2000,0.106666692,25,0.000533551,-0.197612801,7.644206,5.22E-03,17.67,8.48E-01,1.89E+00,9.44E-02,1.52E-03,2.278472386,-0.023347639,-1,-4,-0.105263158,0,0.17,0.21,1,4/7/2000
P76282,2/7/2002,1/17/2002,4,2001,12/31/2001,-0.016535437,25,0.259070571,0.624324663,8.285695,8.35E-04,9,4.69E-01,2.63E+00,7.57E-01,3.36E-02,9.235770973,-0.03,0,0,0.073170732,-0.020408163,0.22,0.19,-1,4/12/2001
P76282,2/6/2003,1/16/2003,4,2002,12/31/2002,0.111764707,25,0.009338969,0.294812289,8.227661,1.54E-03,11.33,6.89E-01,1.51E+02,5.90E-01,-3.36E-02,2.833040007,0.075063613,0,1,0.06122449,0.047619048,0.26,0.23,-1,4/3/2002
P76282,2/5/2004,1/15/2004,4,2003,12/31/2003,0.01831509,25,-0.122236908,0.285842964,8.508077,6.50E-03,11.25,6.20E-02,2.14E-01,8.84E-01,3.15E-02,0.373441435,0.015561097,0,3,0,0.04109589,0.28,0.28,1,4/8/2003
P76565,1/21/1997,12/19/1996,4,1996,12/31/1996,0.227777779,35,-0.16025765,-0.092252455,7.879471,8.04E-03,22.54,-2.04E-01,7.44E-01,-9.08E-02,-3.36E-02,0.831691408,0.043555556,1,0,0,0,0.08,0.08,1,3/27/1996
P76565,1/20/1998,12/18/1997,4,1997,12/31/1997,-0.051980197,35,0.0548351,-0.066460623,8.140422,6.69E-03,23.06,1.67E+00,1.70E+00,-1.09E-01,-5.65E-02,0.855165388,0.021831776,-1,0,0,0,0.1,0.1,1,4/2/1997
P76565,1/19/1999,12/17/1998,4,1998,12/31/1998,-0.419075131,35,-0.200535333,-0.002454306,8.431839,6.96E-03,22.76,1.32E-09,3.09E+00,-1.38E-01,-7.26E-02,0.897766314,0.032139738,0,2,-0.04,-0.04,0.12,0.13,1,4/1/1998
P76565,1/18/2000,12/16/1999,4,1999,12/31/1999,0.042056076,35,0.063284492,-0.690504139,7.552638,6.12E-03,17.88,NA,4.84E-01,NA,7.09E-02,NA,NA,-1,-2,0.037037037,0,0.14,0.13,-1,3/31/1999
P76565,1/23/2001,12/14/2000,4,2000,12/31/2000,-0.222650647,35,0.665536142,0.120792391,8.528027,5.77E-03,16.32,-8.18E-01,1.08E+00,-8.83E-04,-2.96E-02,NA,NA,0,-1,0,0,0.16,0.16,1,3/29/2000
P76565,1/22/2002,12/20/2001,4,2001,12/31/2001,0.055978298,35,-0.178884791,0.033444192,8.53606,7.32E-03,16.81,-5.22E-01,8.66E-01,-5.22E-02,-1.57E-02,1.032511301,0.052756654,0,-1,0.025641026,0.025641026,0.2,0.19,-1,4/4/2001
P76565,1/21/2003,12/19/2002,4,2002,12/31/2002,0.034636919,35,-0.145328349,0.097850666,8.481322,7.67E-03,17.08,-1.21E+00,7.23E-01,-2.21E-02,-2.20E-02,0.984490083,0.048169557,0,1,0,0,0.24,0.24,1,4/3/2002
P76565,1/20/2004,12/18/2003,4,2003,12/31/2003,0.02125001,35,0.149984338,-0.081989115,8.563861,1.02E-02,15.48,NA,4.20E+00,-2.02E-02,-4.90E-02,1.168597877,0.052994399,0,0,0,0,0.29,0.29,1,4/2/2003
P76605,12/6/1996,11/14/1996,4,1996,11/30/1996,0.116751269,25,-0.542917596,0.003158398,8.316602,7.40E-03,23.88,-6.82E-01,9.53E-01,1.97E-02,2.00E-02,0.853460084,0.029142857,-4,-5,-0.019607843,-0.022222222,0.25,0.26,1,2/1/1996
P76605,12/8/1997,10/16/1997,4,1997,11/30/1997,0.119834714,25,0.077799346,-0.145128219,8.360444,8.98E-03,21.03,-1.57E+00,1.10E+00,-1.85E-02,-1.37E-01,1.080256209,0.051,3,1,0,0,0.31,0.31,1,2/11/1997
P76605,12/10/1998,11/19/1998,4,1998,11/30/1998,0.093360998,25,-0.087234855,0.022368331,8.280136,7.96E-03,18.18,-9.89E-02,1.67E+00,-1.55E-02,1.07E-01,0.959107473,0.057365011,0,0,0,-0.032258065,0.34,0.34,1,2/11/1998
P76605,12/6/1999,10/14/1999,4,1999,11/30/1999,-0.085714288,25,-0.040004,-0.091063847,8.142472,1.06E-02,17.07,-1.27E+00,1.52E+00,-2.29E-01,-2.84E-02,1.711819613,0.046690391,-1,0,0.012658228,0.025641026,0.4,0.39,-1,2/10/1999
P76605,12/5/2000,10/19/2000,4,2000,11/30/2000,-0.029581269,25,0.073539707,0.133947072,7.913512,1.46E-02,15.92,-6.64E-01,9.05E-01,1.20E-03,1.12E-02,1.201908866,0.060048426,1,0,0,0,0.46,0.46,1,2/9/2000
P76605,12/4/2001,10/18/2001,4,2001,11/30/2001,-0.01906875,25,0.848983989,0.304673793,8.528064,1.27E-02,15,-2.58E+00,9.76E-01,1.83E-02,-4.01E-03,0.454450965,0.061367013,1,5,0.151515152,0.125925926,0.76,0.56,-1,2/7/2001
P76605,12/12/2002,11/14/2002,4,2002,11/30/2002,-0.135250866,25,-0.062578871,0.104302612,8.879339,1.95E-02,16,-3.31E+00,9.68E-01,3.63E-02,3.02E-04,0.311280926,0.06756426,0,6,0.045226131,0.116129032,1.04,0.95,-1,2/6/2002
P76605,12/9/2003,10/16/2003,4,2003,11/30/2003,-0.041583009,25,-0.0331085,-0.105191973,9.004962,1.63E-02,16.45,-2.13E-01,2.26E+00,-3.89E-03,-7.61E-03,0.136407096,0.070039724,5,0,0.030534351,0.02661597,1.35,1.27,-1,2/12/2003
P76644,1/28/2003,12/19/2002,4,2002,12/31/2002,0.456764996,15,-0.175269638,0.332168774,7.203854,5.96E-02,8,-6.20E-01,8.82E-01,-8.73E-03,-1.22E-02,5.969149459,-0.024415056,-2,-4,-0.153846154,-0.19266055,0.44,0.6,1,4/6/2002
P76644,1/30/2004,12/18/2003,4,2003,12/31/2003,-0.23182188,15,0.706715942,0.212124241,8.197065,-1.12E-01,8,NA,1.51E+01,-2.36E-02,-1.22E-01,1.965808986,0.250872015,-1,-1,0,0.103448276,-0.26,-0.26,1,4/9/2003
P76763,1/9/1997,12/19/1996,4,1996,11/30/1996,0.118811883,40,-0.058106808,0.019515147,8.102163,3.19E-04,11.5,-1.43E+00,8.28E-01,NA,NA,NA,NA,2,0,0.011904762,-0.012820513,0.85,0.83,-1,3/1/1996
P76763,1/15/1998,12/18/1997,4,1997,11/30/1997,0.170915961,40,0.053326265,0.166427563,8.554699,9.22E-04,11.81,NA,7.74E-01,-2.63E-04,NA,1.347463662,-0.033656958,0,0,-0.009433962,-0.018691589,1.05,1.07,1,2/27/1997
P76763,10/1/1998,7/16/1998,3,1998,8/31/1998,NA,40,NA,NA,8.902452,-6.31E-04,12.04,-6.78E-01,1.00E+00,-2.74E-02,0.00E+00,2.369474141,0.111777778,0,0,-0.009009009,0.004524887,1.1,1.12,1,2/24/1998
P77150,11/17/1998,3/19/1998,1,1998,3/31/1998,-0.072356239,35,0.257797687,0.463209366,6.430344,8.31E-03,15,-4.08E-01,9.54E-01,-4.63E-02,3.15E-03,-0.872936697,-0.136978417,0,0,0.685393258,-0.28,0.75,0.14,-1,10/28/1998
P77150,2/1/2002,12/20/2001,4,2001,12/31/2001,0.060329054,35,-0.142194053,-0.366753763,7.366074,7.54E-04,15.5,-5.09E-02,2.56E+00,2.39E-03,2.99E-03,9.694011573,0.063020408,0,0,0.018181818,0.018181818,0.28,0.27,-1,7/13/2001
P77150,2/3/2003,12/19/2002,4,2002,12/31/2002,-0.005882356,35,-0.094751441,-0.125380101,7.404608,2.52E-03,16,-1.04E+00,1.22E+00,-3.08E-03,-1.90E-02,NA,NA,-1,0,0,0,0.45,0.45,1,4/11/2002
P77150,2/3/2004,12/18/2003,4,2003,12/31/2003,0.192609146,35,-0.025460879,0.081819111,7.864976,1.06E-03,16.2,NA,2.22E-01,NA,NA,NA,0.059411765,0,0,0.053571429,0.053571429,0.59,0.53,-1,4/10/2003
P77274,1/31/1997,12/19/1996,4,1996,12/31/1996,0.305000007,35,-0.07089187,-0.317321136,6.577792,1.86E-02,NA,-1.17E+00,3.38E+00,-1.24E-01,0.00E+00,1.547483753,0.005801226,0,0,0.176470588,0.066666667,-0.035,-0.05,-1,4/6/1996
P77274,1/29/1998,12/18/1997,4,1997,12/31/1997,0.05882353,35,0.253616404,-0.085944184,7.04674,-1.77E-03,NA,-3.17E-02,1.44E-03,-2.18E-02,3.22E-02,1.928111832,-0.113846154,-1,0,-0.024390244,-0.024390244,-0.0525,-0.05,1,4/5/1997
P77274,1/27/1999,12/17/1998,4,1998,12/31/1998,0.047184169,35,0.294175566,-0.433501376,7.139684,-5.50E-03,30,-1.66E-02,7.84E-03,-3.77E-02,-2.02E-03,0.572093187,-0.041568627,-1,1,0.093643199,0.093643199,-0.0663,-0.08,-1,4/10/1998
P77274,1/27/2000,12/16/1999,4,1999,12/31/1999,-0.135103926,35,-0.067916793,0.019149769,7.777597,8.78E-03,30,-7.87E-02,6.16E+00,-8.23E-02,5.34E-03,0.625860123,-0.043592085,-2,-1,0.230769231,0.230769231,-0.025,-0.04,-1,4/9/1999
P77274,1/25/2001,12/14/2000,4,2000,12/31/2000,-0.1838734,35,0.46041607,0.487051007,8.271294,3.02E-04,NA,1.00E-01,2.50E+01,1.26E-01,3.29E-02,0.40696682,-0.028452656,0,0,0.012145749,0.012145749,-0.0488,-0.05,-1,4/7/2000
P77274,1/31/2002,12/20/2001,4,2001,12/31/2001,-0.004564867,35,0.222885922,0.550098076,8.755164,-4.60E-03,45,4.26E-02,3.83E+01,7.26E-02,3.01E-02,0.31619086,-0.017603617,-2,0,0.076923077,0.076923077,-0.06,-0.07,-1,4/6/2001
P77274,1/30/2003,12/19/2002,4,2002,12/31/2002,0.026470633,35,0.017245868,0.039654121,8.81258,9.90E-03,35.44,2.55E+00,1.69E+01,9.77E-02,3.92E-02,0.216194411,0.005021303,-3,1,0.096774193,0.096774193,0.085,0.07,-1,4/10/2002
P77274,1/29/2004,12/18/2003,4,2003,12/31/2003,-0.059540108,35,-0.347511439,0.131930319,9.427738,9.37E-03,34.38,NA,2.36E+00,NA,-2.20E-02,NA,NA,-1,5,0,0,0.21,0.21,1,4/3/2003
P77462,11/13/1996,10/17/1996,4,1996,10/31/1996,0.03409091,25,-0.09623491,0.100549485,8.830251,2.75E-03,16.53,-5.07E-01,8.21E-01,-9.02E-02,-2.57E-02,2.699251584,0.080588235,0,5,0.015384615,0.230769231,0.33,0.32,-1,2/14/1996
P77462,11/12/1997,10/16/1997,4,1997,10/31/1997,0.034042552,25,0.030887493,-0.121452016,9.091702,-2.61E-04,14.65,7.81E-01,8.59E-01,-5.86E-02,3.89E-02,2.612774201,0.105855513,1,3,0.032967033,0.127272727,0.47,0.44,-1,2/12/1997
P77462,11/11/1998,10/15/1998,4,1998,10/31/1998,0.084552847,25,-0.181727816,-0.099992918,9.073134,9.08E-04,14.4,-9.91E-02,1.18E+00,-3.20E-02,1.82E-03,1.784815228,0.077536814,-2,2,-0.00990099,0.08045977,0.5,0.51,1,2/11/1998
P77462,11/10/1999,10/14/1999,4,1999,10/31/1999,0.102489017,25,-0.098398053,0.014766368,9.092338,5.20E-03,14.18,-2.39E+00,1.20E+00,-1.58E-01,-6.33E-02,11.22411343,0.192432432,0,9,0.037037037,0.12962963,0.56,0.52,-1,2/10/1999
P77462,11/8/2000,10/19/2000,4,2000,10/31/2000,-0.063339733,25,0.081717211,-0.251122967,9.083081,-3.50E-02,13.44,6.22E-01,1.93E-01,-3.18E-02,2.28E-02,1.184487012,0.013669821,-2,-1,0.130434783,-0.405940594,0.26,0.2,-1,2/3/2000
P77462,11/14/2001,10/18/2001,4,2001,10/31/2001,0.156611443,25,-0.069484298,0.496706293,9.03089,-3.33E-02,12.64,-6.11E-01,8.92E-01,-3.59E-02,3.85E-02,1.976277274,0.072227205,-19,-7,-0.081081081,-0.245614035,0.17,0.2,1,2/7/2001
P77462,11/13/2002,10/17/2002,4,2002,10/31/2002,0.064495094,25,-0.053978099,0.192749114,8.506942,-2.33E-03,10.1,-2.43E+00,9.32E-01,8.31E-02,1.07E-02,2.45893746,-0.079539347,-13,8,0.101449275,0.047619048,0.38,0.31,-1,2/6/2002
P77462,11/12/2003,10/16/2003,4,2003,10/31/2003,0.032386981,25,0.304160986,-0.03521334,9.044897,6.86E-03,9.22,5.12E-01,8.37E-01,-1.09E-01,-3.21E-03,1.768546016,0.032780488,13,-11,0.043478261,0.084745763,0.36,0.33,-1,2/5/2003
P77481,1/31/2002,12/20/2001,4,2001,12/31/2001,-0.14929387,10,-0.234903323,-0.374975673,10.072221,-2.73E-04,15.25,NA,2.67E-01,NA,NA,NA,NA,-6,-1,-0.006289308,0.026315789,0.79,0.8,1,4/5/2001
P77481,3/31/2003,2/20/2003,4,2002,12/31/2002,0.253086418,10,-0.847970431,-0.594357311,8.336389,-7.56E-02,10.57,-4.81E-01,3.69E-01,3.01E-02,NA,4.044979985,0.095438596,-8,-8,-1,-1,-0.69,0.16,1,4/12/2002
P77481,9/30/2004,8/19/2004,4,2003,12/31/2003,0.128361762,10,0.204965274,-0.080733349,8.552123,-9.76E-03,5,1.93E+00,1.19E+00,-6.56E-02,-1.25E-02,0.752267851,0.025714286,0,1,-0.526315789,-0.567567568,-0.29,-0.09,1,4/24/2003
P80599,1/7/1997,11/14/1996,4,1996,11/30/1996,0.007968128,40,0.216402196,0.112891163,7.981247,8.72E-03,13,-3.08E-01,8.22E-01,2.84E-02,-1.22E-05,4.659367808,0.151672862,0,2,0.156626506,0.078651685,0.48,0.35,-1,2/29/1996
P80599,1/7/1998,12/18/1997,4,1997,11/30/1997,0.06495098,40,0.140810092,0.046849487,8.682052,2.10E-02,9,1.55E+00,8.64E-01,1.05E-01,-1.57E-03,1.741784916,0.081997463,0,2,0.171171171,0.160714286,0.65,0.46,-1,3/4/1997
P80599,1/7/1999,12/17/1998,4,1998,11/30/1998,0.241134748,40,-0.378961509,0.196926366,8.645217,-1.52E-02,9.17,2.00E+00,4.92E+00,3.79E-02,-1.29E-03,4.809429909,0.106122449,-4,-1,0.397260274,-0.043478261,0.255,0.11,-1,3/5/1998
P80599,1/6/2000,12/16/1999,4,1999,11/30/1999,-0.157933578,40,0.183308757,0.217502103,9.122422,3.68E-02,11.31,2.55E+00,1.36E+00,9.20E-02,2.14E-04,2.025091109,0.081903084,4,4,0.090909091,0.176470588,1.14,0.95,-1,2/27/1999
P80599,1/4/2001,12/14/2000,4,2000,11/30/2000,0.216709778,40,0.756970395,0.248818463,9.368739,1.61E-02,11.5,-6.74E-01,8.78E-01,7.90E-02,-5.76E-04,1.833132566,0.068463219,-5,1,0.054151625,-0.122077922,1.46,1.31,-1,2/29/2000
P80599,12/20/2001,11/15/2001,4,2001,11/30/2001,0.009826176,40,0.095587375,0.473556025,9.662236,-1.62E-02,11.9,6.64E-01,1.33E+00,7.07E-02,8.24E-05,2.673545435,0.140105397,-4,0,-0.109756098,-0.088,0.73,0.91,1,3/1/2001
P80599,12/19/2002,11/14/2002,4,2002,11/30/2002,-0.132084697,40,0.146294199,-0.104440378,9.560394,-1.46E-02,12.08,-9.98E-01,1.23E+00,-1.89E-01,5.76E-03,1.735519542,0.134391535,-6,-8,-0.153374233,-0.213483146,0.69,0.94,1,2/28/2002
P80599,12/17/2003,11/20/2003,4,2003,11/30/2003,0.069381006,40,-0.39336243,-0.094140958,9.865624,2.84E-02,11.25,-3.50E-01,7.29E-01,2.49E-02,1.03E-03,2.23058075,0.067704918,4,9,0.039513678,0.239726027,1.71,1.58,-1,2/28/2003
P81061,1/25/2000,12/16/1999,4,1999,12/31/1999,-0.086111113,35,-0.499992475,-0.945539455,8.691216,-3.73E-02,20.17,8.81E-02,2.95E+00,3.10E-01,9.90E-03,0.806623645,0.052898744,-4,0,-0.176470588,-0.176470588,0.21,0.3,1,4/2/1999
P81061,1/23/2001,12/14/2000,4,2000,12/31/2000,-0.089718617,35,0.576822138,-0.050656158,8.935449,-2.61E-03,17.8,-1.17E+00,5.70E-01,-2.88E-02,2.30E-02,0.387768067,0.01969697,1,-2,-0.04,-0.04,0.24,0.26,1,4/6/2000
P81061,1/22/2002,12/20/2001,4,2001,12/31/2001,0.029411722,35,-0.04922629,0.004708163,9.285183,3.32E-03,18.13,1.60E-02,1.64E+00,3.35E-01,-1.09E-02,0.501807395,0.059267242,2,0,0.027027027,0.027027027,0.38,0.36,-1,4/10/2001
P81061,1/21/2003,12/19/2002,4,2002,12/31/2002,0.051794287,35,-0.212718027,-0.15356129,8.890082,9.83E-04,19.08,1.71E+00,3.88E+00,3.24E-01,-9.00E-04,1.650281951,0.072394112,0,-1,0.041666667,0.041666667,0.5,0.46,-1,4/10/2002
P81061,1/22/2004,12/18/2003,4,2003,12/31/2003,-0.086442806,35,-0.113026047,0.293263494,9.075108,-2.72E-03,16.33,-8.07E-02,1.94E+00,6.89E-02,-4.11E-03,1.797342699,0.029539801,1,-1,-0.098901099,-0.098901099,0.41,0.5,1,4/9/2003
P81285,1/24/1997,12/19/1996,4,1996,12/31/1996,0.062091503,20,0.127155491,0.146179629,8.008172,1.05E-03,17.4,9.94E-02,1.21E+00,2.38E-02,1.02E-03,-0.087509355,0.040516385,0,0,0.085714286,0.085714286,0.19,0.16,-1,4/2/1996
P81285,2/4/1998,1/15/1998,4,1997,12/31/1997,0.110764429,20,-0.310265176,-0.00015318,7.921915,-6.04E-03,16.4,-7.24E-01,6.34E-01,-1.91E-02,-1.53E-02,NA,NA,0,-1,0.016474059,-0.122807018,0.2067,0.2,-1,4/1/1997
P81285,2/4/1999,1/14/1999,4,1998,12/31/1998,-0.023636363,20,-0.364698801,0.055688409,7.830942,-3.91E-03,13.71,-1.46E+00,9.07E-01,-4.97E-02,2.21E-02,-0.212640399,0.0525,0,2,0.027027027,-0.016949153,0.19,0.18,-1,4/3/1998
P81285,2/10/2000,1/20/2000,4,1999,12/31/1999,-0.07,20,-0.20815902,0.260100554,8.084974,4.08E-03,13.25,-1.34E+00,1.89E-01,-2.04E-03,2.55E-04,-0.672960566,0.04834891,0,2,-0.047619048,0.010360291,0.2,0.22,1,3/30/1999
P81285,2/6/2001,12/14/2000,4,2000,12/31/2000,0.097267978,20,0.235055083,0.202345211,8.139979,7.10E-04,15,2.59E-01,1.52E+00,2.20E-03,-5.14E-02,-0.065523261,0.050318021,0,-3,0,0,0.27,0.27,1,3/30/2000
P81285,2/5/2002,12/20/2001,4,2001,12/31/2001,0.009273665,20,-0.019079866,0.341904146,8.50055,-6.28E-03,13.75,-1.14E+00,1.16E+00,-6.70E-04,2.32E-02,0.181858073,0.082526622,0,-1,-0.013052796,-0.013052796,0.2533,0.26,1,3/30/2001
P81285,1/30/2003,12/19/2002,4,2002,12/31/2002,-0.062974356,20,-0.042641321,0.118346677,8.549808,-4.71E-04,13.09,-2.91E-01,7.79E-01,-2.97E-02,-6.68E-04,-1.019001587,-0.034747475,1,0,0.010049498,0.010049498,0.3367,0.33,-1,3/27/2002
P81285,1/26/2004,12/18/2003,4,2003,12/31/2003,0.054617677,20,0.119057513,-0.141487637,8.897634,-1.56E-03,12.09,1.70E-01,1.19E+00,1.69E-02,3.04E-02,-0.418345226,0.114744525,0,0,0.017655648,0.017655648,0.3833,0.37,-1,3/27/2003
P81593,2/4/1997,12/19/1996,4,1996,12/31/1996,-0.026467204,40,0.054909486,0.135442662,8.605838,1.52E-03,12.92,NA,NA,-5.31E-03,NA,1.851880129,0.054865424,0,1,0.006073992,0.006073992,0.3644,0.36,-1,3/27/1996
P81593,1/21/1998,12/18/1997,4,1997,12/31/1997,0.011400588,40,-0.045286869,0.193809871,9.707194,-8.41E-03,15.27,NA,3.30E+00,8.93E-03,NA,1.716566198,0.050415801,-2,1,0.009422566,0.009422566,0.4178,0.41,-1,3/26/1997
P81593,1/19/1999,12/17/1998,4,1998,12/31/1998,0.100456029,40,-0.207887851,-0.172432347,10.03329,-4.29E-03,14.53,1.80E-01,3.04E+00,-7.35E-02,7.25E-02,1.122521986,0.131428571,-6,-3,-0.016645071,-0.006745193,0.4933,0.51,1,4/1/1998
P81593,1/19/2000,12/16/1999,4,1999,12/31/1999,-0.008888888,40,-0.387247857,-0.193535024,9.601697,-2.56E-03,12.81,-1.11E-01,3.54E+00,-6.15E-02,NA,1.49211385,0.072283151,-1,-9,-0.020865049,0,0.5467,0.57,1,3/31/1999
P81593,1/17/2001,12/14/2000,4,2000,12/31/2000,-0.08485277,40,0.768620537,0.171768934,10.262773,8.16E-04,12.3,1.15E-01,9.29E-01,-2.57E-04,NA,2.719042713,0.101509434,-1,-5,0.021765713,0.002886382,0.6267,0.6,-1,3/29/2000
P81593,1/17/2002,12/20/2001,4,2001,12/31/2001,0.05718651,40,-0.153876022,0.030140559,10.259413,1.04E-02,12.92,NA,8.37E-02,NA,NA,2.298742259,0.01837037,2,13,0.010416667,0.027322404,0.97,0.95,-1,3/28/2001
P81593,1/21/2003,12/19/2002,4,2002,12/31/2002,0.006081726,40,-0.059688575,0.141548021,10.392004,1.12E-03,13.71,NA,1.91E+00,-2.01E-03,NA,3.659538913,0.127792208,2,3,0.004878049,0,1.03,1.02,-1,3/27/2002
P81593,1/20/2004,12/18/2003,4,2003,12/31/2003,0.114656039,40,-0.100671924,0.103534894,10.472917,-4.99E-03,11.08,NA,3.16E+01,-4.55E-03,NA,1.301721848,0.079493398,-13,-1,0.021978022,0.021978022,0.93,0.89,-1,3/26/2003
P81774,1/23/1997,12/19/1996,4,1996,12/31/1996,-0.030125523,15,-0.08485452,0.10643729,8.705884,-1.69E-02,20.71,-1.13E-01,8.96E-01,-3.72E-02,9.73E-02,-0.109465962,0.048253968,0,0,0.026315789,0.012987013,0.39,0.37,-1,4/3/1996
P81774,1/20/1998,12/18/1997,4,1997,12/31/1997,-0.064285718,15,-0.687195788,-0.102222732,7.973161,4.72E-04,21.57,5.12E-01,1.02E+00,-2.83E-02,9.50E-03,-0.110817611,0.039123238,-3,-3,-0.189189189,-0.117647059,0.15,0.22,1,4/2/1997
P81774,1/19/1999,12/17/1998,4,1998,12/31/1998,-0.065868266,15,-0.21030304,0.066818244,7.447148,-8.51E-03,18.83,1.12E+00,1.07E+00,-1.08E-02,3.04E-02,-0.205773278,0.031715976,2,-5,-0.037037037,0,0.26,0.28,1,4/1/1998
